,opinion,opinion_tri,opinion_bin,opinion_abs,babysitter,cdmx,constant,edad,edad_sq,hijos,hijos_bin,hijos_prim,hijos_prim_o_secu,hijos_secu,hijos_x_babysitter,hijos_x_prim_o_secu,imss,internet,mujer,pcs,publica,ratio_imss_resid,ratio_imss_trab,ratio_pcs_hijos,ratio_pcs_resid,ratio_trab_resid,ratio_tvs_resid,residentes,trabajadores,transporte,tvs,vacunado,vulnerable,wfh
0,2.0,1.0,0.0,,0.0,Miguel Hidalgo,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
2,3.0,2.0,1.0,1.0,0.0,Miguel Hidalgo,1,29.0,841.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.5,1.0,0.0,0.75,0.5,1.25,4.0,2.0,1.0,5.0,1.0,1.0,0.0
3,3.0,2.0,1.0,1.0,0.0,Coyoacán,1,33.0,1089.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,3.0,3.0,1.0,2.0,1.0,1.0,0.0
4,3.0,2.0,1.0,1.0,1.0,Iztapalapa,1,32.0,1024.0,1.0,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,2.0,1.0,0.0,0.0
5,3.0,2.0,1.0,1.0,0.0,Coyoacán,1,69.0,4761.0,2.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,4.0,2.0,0.5,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0
7,3.0,2.0,1.0,1.0,0.0,Magdalena Contreras,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0
8,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,31.0,961.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.3333333333333333,0.5,0.0,0.8333333333333334,0.6666666666666666,0.5,6.0,4.0,0.0,3.0,1.0,1.0,1.0
9,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.5,1.0,1.5,2.0,2.0,1.0,3.0,1.0,0.0,1.0
10,2.0,1.0,0.0,,0.0,Coyoacán,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.5,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
11,1.0,0.0,0.0,0.0,0.0,Magdalena Contreras,1,70.0,4900.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
12,0.0,0.0,0.0,0.0,0.0,Tlalpan,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,1.5,1.0,1.5,2.0,2.0,1.0,3.0,1.0,1.0,1.0
13,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,26.0,676.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
14,0.0,0.0,0.0,0.0,0.0,Magdalena Contreras,1,35.0,1225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.5,1.0,0.0,1.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0
15,1.0,0.0,0.0,0.0,0.0,Magdalena Contreras,1,35.0,1225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.5,1.0,0.0,1.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0
16,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,29.0,841.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,2.75,0.25,1.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0
17,3.0,2.0,1.0,1.0,0.0,Iztacalco,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.5,1.0,0.0,1.0,0.5,0.75,4.0,2.0,0.0,3.0,1.0,1.0,1.0
18,3.0,2.0,1.0,1.0,0.0,Tláhuac,1,22.0,484.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.3333333333333333,0.0,0.5,0.75,0.5,4.0,3.0,0.0,2.0,1.0,0.0,1.0
19,2.0,1.0,0.0,,0.0,Venustiano Carranza,1,22.0,484.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0
20,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,1.0,1.0,0.0,1.0
22,3.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,23.0,529.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.25,0.5,0.0,0.5,0.5,0.5,4.0,2.0,0.0,2.0,1.0,1.0,1.0
23,1.0,0.0,0.0,0.0,1.0,Tlalpan,1,62.0,3844.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.25,0.3333333333333333,4.0,1.0,0.75,1.25,4.0,3.0,1.0,5.0,1.0,1.0,1.0
24,2.0,1.0,0.0,,0.0,Miguel Hidalgo,1,33.0,1089.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,2.0,1.0,1.0,1.0
25,2.0,1.0,0.0,,0.0,Benito Juárez,1,33.0,1089.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0,1.0,0.5,2.0,2.0,0.0,1.0,1.0,0.0,1.0
26,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,29.0,841.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,0.6666666666666666,1.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,2.0,1.0,4.0,1.0,1.0,1.0
27,1.0,0.0,0.0,0.0,0.0,Magdalena Contreras,1,29.0,841.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.5,1.0,0.0,2.0,0.5,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0
31,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,36.0,1296.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,1.0
32,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,26.0,676.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.5,0.0,1.0,0.6666666666666666,1.3333333333333333,3.0,2.0,1.0,4.0,1.0,1.0,1.0
33,2.0,1.0,0.0,,0.0,Coyoacán,1,33.0,1089.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.4,1.0,0.0,0.6,0.4,0.8,5.0,2.0,0.0,4.0,1.0,0.0,1.0
34,1.0,0.0,0.0,0.0,0.0,Venustiano Carranza,1,18.0,324.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,2.0,0.0,1.0,1.0,0.0,1.0
35,2.0,1.0,0.0,,1.0,Benito Juárez,1,45.0,2025.0,2.0,1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.5,0.75,2.0,0.3333333333333333,0.6666666666666666,1.0,6.0,4.0,1.0,6.0,1.0,1.0,0.0
36,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.5,0.5,0.0,1.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,1.0
38,3.0,2.0,1.0,1.0,0.0,Miguel Hidalgo,1,26.0,676.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,1.0,0.6,1.0,0.0,1.0,0.6,0.8,5.0,3.0,1.0,4.0,1.0,0.0,1.0
39,4.0,2.0,1.0,1.0,1.0,Iztapalapa,1,28.0,784.0,1.0,1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,0.0,1.0,3.0,6.0,2.0,0.3333333333333333,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0
40,2.0,1.0,0.0,,0.0,Coyoacán,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
43,1.0,0.0,0.0,0.0,0.0,Benito Juárez,1,31.0,961.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.5,1.0,0.0,1.0,0.5,1.5,2.0,1.0,0.0,3.0,1.0,1.0,1.0
44,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,26.0,676.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,2.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,1.0
45,3.0,2.0,1.0,1.0,0.0,Coyoacán,1,31.0,961.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.25,0.5,0.0,1.0,0.5,0.5,4.0,2.0,0.0,2.0,1.0,0.0,1.0
48,3.0,2.0,1.0,1.0,0.0,Cuajimalpa,1,30.0,900.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.6666666666666666,1.0,3.0,1.0,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,2.0,1.0,0.0,1.0
49,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
51,3.0,2.0,1.0,1.0,0.0,Coyoacán,1,25.0,625.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0
52,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,38.0,1444.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0
54,1.0,0.0,0.0,0.0,0.0,Coyoacán,1,66.0,4356.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1.0
55,3.0,2.0,1.0,1.0,1.0,Azcapotzalco,1,36.0,1296.0,1.0,1,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.5,3.0,0.6,0.4,0.8,5.0,2.0,0.0,4.0,1.0,1.0,1.0
56,4.0,2.0,1.0,1.0,1.0,Cuajimalpa,1,39.0,1521.0,1.0,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.6666666666666666,1.0,3.0,1.0,0.6666666666666666,1.6666666666666667,3.0,2.0,1.0,5.0,1.0,1.0,1.0
57,4.0,2.0,1.0,1.0,1.0,Coyoacán,1,40.0,1600.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
58,4.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,37.0,1369.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
60,3.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,20.0,400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.5,0.6666666666666666,0.0,0.75,0.75,1.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0
61,0.0,0.0,0.0,0.0,0.0,Coyoacán,1,45.0,2025.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0
62,4.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,27.0,729.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,12.0,1.0,1.0,1.0,0.0,1.7142857142857142,1.0,1.0,7.0,7.0,1.0,7.0,1.0,1.0,1.0
65,3.0,2.0,1.0,1.0,0.0,Tlalpan,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,0.0,0.75,1.5,0.0,1.75,0.5,1.25,4.0,2.0,1.0,5.0,1.0,1.0,1.0
66,0.0,0.0,0.0,0.0,0.0,Coyoacán,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0
67,3.0,2.0,1.0,1.0,0.0,Coyoacán,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0
68,1.0,0.0,0.0,0.0,0.0,Miguel Hidalgo,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
69,0.0,0.0,0.0,0.0,0.0,Álvaro Obregón,1,33.0,1089.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0
70,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,64.0,4096.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
71,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,37.0,1369.0,1.0,1,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.6666666666666666,1.0,4.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,2.0,1.0,0.0,1.0
72,3.0,2.0,1.0,1.0,0.0,Tlalpan,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.5,1.0,0.0,2.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0
74,3.0,2.0,1.0,1.0,0.0,Miguel Hidalgo,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
75,3.0,2.0,1.0,1.0,0.0,Coyoacán,1,50.0,2500.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,0.2,0.6,5.0,1.0,1.0,3.0,1.0,0.0,1.0
76,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,27.0,729.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.5,1.0,1.5,2.0,2.0,1.0,3.0,1.0,0.0,1.0
77,3.0,2.0,1.0,1.0,1.0,Benito Juárez,1,59.0,3481.0,3.0,1,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,0.5,0.6666666666666666,4.0,1.0,0.75,0.5,4.0,3.0,0.0,2.0,1.0,1.0,1.0
79,4.0,2.0,1.0,1.0,0.0,Coyoacán,1,29.0,841.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.5,1.0,0.0,1.75,0.5,1.5,4.0,2.0,1.0,6.0,1.0,1.0,1.0
80,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,31.0,961.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,2.5,1.0,1.5,2.0,2.0,1.0,3.0,1.0,0.0,1.0
82,3.0,2.0,1.0,1.0,1.0,Benito Juárez,1,45.0,2025.0,2.0,1,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,15.0,1.0,0.5,1.0,15.0,3.75,0.5,1.25,4.0,2.0,1.0,5.0,1.0,1.0,1.0
83,3.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,29.0,841.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.75,0.75,0.0,1.25,1.0,1.25,4.0,4.0,1.0,5.0,1.0,1.0,1.0
85,4.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,36.0,1296.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
86,4.0,2.0,1.0,1.0,0.0,Benito Juárez,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0
87,3.0,2.0,1.0,1.0,0.0,Coyoacán,1,22.0,484.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,0.6,0.75,0.0,0.8,0.8,0.2,5.0,4.0,1.0,1.0,1.0,1.0,0.0
88,4.0,2.0,1.0,1.0,1.0,Cuajimalpa,1,23.0,529.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,1.0,1.0,0.0,0.0
89,4.0,2.0,1.0,1.0,1.0,Álvaro Obregón,1,30.0,900.0,1.0,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,0.6666666666666666,1.0,5.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,1.0,1.0,1.0,1.0
90,4.0,2.0,1.0,1.0,0.0,Iztapalapa,1,43.0,1849.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.25,0.75,0.5,4.0,3.0,0.0,2.0,1.0,1.0,0.0
92,2.0,1.0,0.0,,0.0,Iztapalapa,1,50.0,2500.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.5,0.6666666666666666,2.0,0.5,0.75,0.75,4.0,3.0,0.0,3.0,1.0,1.0,1.0
93,1.0,0.0,0.0,0.0,0.0,Cuajimalpa,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.4,0.6,5.0,2.0,0.0,3.0,1.0,1.0,1.0
94,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,28.0,784.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0
95,2.0,1.0,0.0,,0.0,Benito Juárez,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,2.0,2.0,0.0,1.0,1.0,0.0,1.0
96,1.0,0.0,0.0,0.0,0.0,Cuajimalpa,1,71.0,5041.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
97,2.0,1.0,0.0,,1.0,Iztapalapa,1,25.0,625.0,1.0,1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0
98,4.0,2.0,1.0,1.0,0.0,Iztapalapa,1,20.0,400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,2.0,0.0,2.0,1.0,0.0,1.0
99,1.0,0.0,0.0,0.0,0.0,Benito Juárez,1,37.0,1369.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0
100,2.0,1.0,0.0,,0.0,Iztapalapa,1,44.0,1936.0,2.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,1.0,0.0,2.0,1.0,1.0,0.0
101,2.0,1.0,0.0,,0.0,Iztapalapa,1,18.0,324.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,6.0,2.0,0.0,1.0,0.0,0.0,1.0
102,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,28.0,784.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.6,0.75,0.0,0.8,0.8,0.6,5.0,4.0,1.0,3.0,1.0,1.0,1.0
103,2.0,1.0,0.0,,0.0,Cuahutémoc,1,28.0,784.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
104,4.0,2.0,1.0,1.0,0.0,Iztapalapa,1,22.0,484.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,4.0,4.0,0.0,2.0,1.0,1.0,1.0
105,3.0,2.0,1.0,1.0,0.0,Miguel Hidalgo,1,34.0,1156.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
106,3.0,2.0,1.0,1.0,1.0,Benito Juárez,1,37.0,1369.0,2.0,1,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,0.4,1.0,4.0,0.8,0.4,0.2,5.0,2.0,1.0,1.0,1.0,1.0,1.0
108,1.0,0.0,0.0,0.0,0.0,Benito Juárez,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,2.0,2.0,0.0,1.0,1.0,1.0,0.0
109,1.0,0.0,0.0,0.0,0.0,Álvaro Obregón,1,37.0,1369.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
110,4.0,2.0,1.0,1.0,0.0,Gustavo A. Madero,1,58.0,3364.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0
111,3.0,2.0,1.0,1.0,1.0,Cuahutémoc,1,38.0,1444.0,1.0,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.6666666666666666,1.0,4.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,2.0,1.0,1.0,1.0
