,opinion,opinion_tri,opinion_bin,opinion_abs,babysitter,cdmx,constant,edad,edad_sq,hijos,hijos_bin,hijos_prim,hijos_prim_o_secu,hijos_secu,hijos_x_babysitter,hijos_x_prim_o_secu,imss,internet,mujer,pcs,publica,ratio_imss_resid,ratio_imss_trab,ratio_pcs_hijos,ratio_pcs_resid,ratio_trab_resid,ratio_tvs_resid,residentes,trabajadores,transporte,tvs,vacunado,vulnerable,wfh
348,1.0,0.0,0.0,0.0,0.0,Miguel Hidalgo,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
350,3.0,2.0,1.0,1.0,1.0,Azcapotzalco,1,59.0,3481.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.3333333333333333,1.0,4.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,1.0
351,3.0,2.0,1.0,1.0,1.0,Azcapotzalco,1,59.0,3481.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.3333333333333333,0.3333333333333333,4.0,1.3333333333333333,1.0,1.3333333333333333,3.0,3.0,1.0,4.0,1.0,1.0,1.0
352,0.0,0.0,0.0,0.0,0.0,Benito Juárez,1,34.0,1156.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
353,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
354,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,20.0,400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.0,0.3333333333333333,3.0,3.0,1.0,1.0,1.0,0.0,1.0
355,2.0,1.0,0.0,,0.0,Álvaro Obregón,1,57.0,3249.0,2.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,0.5,1.0,4.0,1.0,0.5,0.75,4.0,2.0,1.0,3.0,0.0,0.0,0.0
356,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,31.0,961.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.5,1.0,0.0,2.0,0.5,1.5,2.0,1.0,0.0,3.0,1.0,1.0,1.0
357,3.0,2.0,1.0,1.0,1.0,Álvaro Obregón,1,35.0,1225.0,2.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.25,0.5,9.0,2.25,0.5,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0
358,4.0,2.0,1.0,1.0,0.0,Gustavo A. Madero,1,29.0,841.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,0.6,1.0,0.0,1.0,0.6,0.6,5.0,3.0,0.0,3.0,1.0,1.0,0.0
359,0.0,0.0,0.0,0.0,0.0,Miguel Hidalgo,1,36.0,1296.0,1.0,1,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.5,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,2.0,0.0,2.0,1.0,0.0,1.0
361,1.0,0.0,0.0,0.0,0.0,Miguel Hidalgo,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,2.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,1.0
362,4.0,2.0,1.0,1.0,0.0,Gustavo A. Madero,1,50.0,2500.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.3333333333333333,1.0,5.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,1.0
363,3.0,2.0,1.0,1.0,1.0,Gustavo A. Madero,1,34.0,1156.0,2.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,2.0,0.5,0.25,0.75,4.0,1.0,1.0,3.0,0.0,1.0,0.0
364,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,34.0,1156.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,1.0
365,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,33.0,1089.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0
366,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
367,1.0,0.0,0.0,0.0,0.0,Iztapalapa,1,48.0,2304.0,1.0,1,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,1.0,1.0,0.0,1.0
369,0.0,0.0,0.0,0.0,0.0,Iztapalapa,1,55.0,3025.0,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0
371,4.0,2.0,1.0,1.0,1.0,Iztapalapa,1,41.0,1681.0,1.0,1,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,0.6666666666666666,1.0,5.0,1.6666666666666667,0.6666666666666666,1.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0
372,4.0,2.0,1.0,1.0,0.0,Gustavo A. Madero,1,47.0,2209.0,2.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2,5.0,2.0,0.0,1.0,1.0,1.0,0.0
373,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,0.0,0.5,0.6666666666666666,0.0,1.5,0.75,0.5,4.0,3.0,1.0,2.0,1.0,1.0,1.0
374,3.0,2.0,1.0,1.0,1.0,Coyoacán,1,60.0,3600.0,2.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
375,4.0,2.0,1.0,1.0,0.0,Iztapalapa,1,48.0,2304.0,2.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.5,2.0,0.5,0.5,0.5,4.0,2.0,0.0,2.0,1.0,0.0,1.0
376,0.0,0.0,0.0,0.0,0.0,Álvaro Obregón,1,28.0,784.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.3333333333333333,1.0,0.0,2.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,0.0,1.0
377,4.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,94.0,8836.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
378,2.0,1.0,0.0,,0.0,Miguel Hidalgo,1,33.0,1089.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
379,3.0,2.0,1.0,1.0,0.0,Gustavo A. Madero,1,46.0,2116.0,2.0,1,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.25,0.5,0.5,4.0,2.0,0.0,2.0,1.0,0.0,1.0
380,2.0,1.0,0.0,,0.0,Benito Juárez,1,31.0,961.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
381,4.0,2.0,1.0,1.0,1.0,Benito Juárez,1,50.0,2500.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.25,1.0,3.0,0.75,0.25,0.75,4.0,1.0,1.0,3.0,1.0,0.0,1.0
382,2.0,1.0,0.0,,1.0,Gustavo A. Madero,1,46.0,2116.0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.3333333333333333,0.5,4.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,1.0,1.0,0.0,1.0
383,4.0,2.0,1.0,1.0,1.0,Iztapalapa,1,23.0,529.0,1.0,1,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.5,0.6666666666666666,3.0,0.75,0.75,0.75,4.0,3.0,0.0,3.0,1.0,0.0,1.0
384,4.0,2.0,1.0,1.0,1.0,Benito Juárez,1,57.0,3249.0,1.0,1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0
385,3.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,28.0,784.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.0,0.8,1.3333333333333333,0.0,1.0,0.6,0.8,5.0,3.0,1.0,4.0,1.0,0.0,1.0
387,1.0,0.0,0.0,0.0,0.0,Benito Juárez,1,48.0,2304.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,4.0,2.0,0.0,2.0,1.0,1.0,1.0
388,0.0,0.0,0.0,0.0,1.0,Coyoacán,1,30.0,900.0,2.0,1,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,6.0,1.5,0.5,0.75,4.0,2.0,1.0,3.0,1.0,1.0,1.0
389,0.0,0.0,0.0,0.0,1.0,Gustavo A. Madero,1,24.0,576.0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,1.0,0.0,2.0,1.0,0.0,0.0
390,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,45.0,2025.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
391,2.0,1.0,0.0,,0.0,Gustavo A. Madero,1,35.0,1225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,0.0,1.0,0.6666666666666666,1.6666666666666667,3.0,2.0,1.0,5.0,1.0,1.0,1.0
392,3.0,2.0,1.0,1.0,0.0,Iztapalapa,1,45.0,2025.0,2.0,1,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,0.5,1.0,4.0,1.0,0.5,0.75,4.0,2.0,0.0,3.0,1.0,0.0,1.0
393,2.0,1.0,0.0,,0.0,Iztapalapa,1,57.0,3249.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,1.0,1.0,1.0,0.0
394,1.0,0.0,0.0,0.0,0.0,Iztapalapa,1,53.0,2809.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0
395,3.0,2.0,1.0,1.0,0.0,Iztapalapa,1,52.0,2704.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
396,4.0,2.0,1.0,1.0,1.0,Gustavo A. Madero,1,49.0,2401.0,2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.25,0.75,4.0,1.0,1.0,3.0,1.0,0.0,0.0
399,1.0,0.0,0.0,0.0,0.0,Miguel Hidalgo,1,50.0,2500.0,1.0,1,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.5,6.0,2.0,0.6666666666666666,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
400,3.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,25.0,625.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.6666666666666666,2.0,0.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,3.0,1.0,0.0,5.0,0.0,1.0,1.0
401,3.0,2.0,1.0,1.0,0.0,Venustiano Carranza,1,47.0,2209.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
402,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,40.0,1600.0,2.0,1,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.2,0.6,0.2,5.0,3.0,0.0,1.0,1.0,1.0,1.0
403,3.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,25.0,625.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.3333333333333333,3.0,3.0,1.0,4.0,1.0,0.0,1.0
404,2.0,1.0,0.0,,1.0,Iztapalapa,1,28.0,784.0,1.0,1,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,7.0,0.0,1.0,1.6666666666666667,7.0,1.4,0.6,0.6,5.0,3.0,1.0,3.0,1.0,1.0,1.0
406,1.0,0.0,0.0,0.0,0.0,Iztapalapa,1,67.0,4489.0,2.0,1,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,2.0,2.0,0.5,0.25,0.5,4.0,1.0,1.0,2.0,1.0,1.0,1.0
407,4.0,2.0,1.0,1.0,1.0,Iztapalapa,1,36.0,1296.0,1.0,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,1.0,1.0,0.0,0.0
408,1.0,0.0,0.0,0.0,0.0,Tlalpan,1,31.0,961.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
409,2.0,1.0,0.0,,0.0,Gustavo A. Madero,1,28.0,784.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,0.5555555555555556,1.0,0.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,9.0,5.0,0.0,6.0,1.0,1.0,0.0
410,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,53.0,2809.0,2.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0
411,0.0,0.0,0.0,0.0,0.0,Cuahutémoc,1,41.0,1681.0,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.3333333333333333,1.0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,1.0,1.0
413,3.0,2.0,1.0,1.0,0.0,Miguel Hidalgo,1,31.0,961.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0
414,2.0,1.0,0.0,,0.0,Iztapalapa,1,40.0,1600.0,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,2.0,0.0,2.0,1.0,0.0,1.0
415,2.0,1.0,0.0,,1.0,Benito Juárez,1,46.0,2116.0,2.0,1,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.3333333333333333,1.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0
416,3.0,2.0,1.0,1.0,0.0,Gustavo A. Madero,1,40.0,1600.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.25,1.0,4.0,1.0,0.25,0.75,4.0,1.0,1.0,3.0,1.0,0.0,1.0
419,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,47.0,2209.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0
420,0.0,0.0,0.0,0.0,0.0,Iztapalapa,1,48.0,2304.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.25,0.5,4.0,1.0,0.5,0.25,4.0,2.0,0.0,1.0,1.0,1.0,1.0
421,1.0,0.0,0.0,0.0,0.0,Benito Juárez,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.5,0.5,0.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,1.0
422,0.0,0.0,0.0,0.0,0.0,Iztapalapa,1,37.0,1369.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.3333333333333333,1.0,3.0,0.5,0.3333333333333333,0.3333333333333333,6.0,2.0,0.0,2.0,1.0,1.0,1.0
423,4.0,2.0,1.0,1.0,0.0,Tlalpan,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0
424,4.0,2.0,1.0,1.0,0.0,Iztapalapa,1,49.0,2401.0,5.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,2.5,4.0,1.0,0.0,10.0,1.0,0.0,1.0
426,1.0,0.0,0.0,0.0,0.0,Tlalpan,1,41.0,1681.0,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.5,0.5,1.5,2.0,1.0,0.0,3.0,1.0,0.0,1.0
427,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,7.0,0.0,0.75,0.75,0.0,1.75,1.0,0.75,4.0,4.0,1.0,3.0,1.0,0.0,0.0
428,3.0,2.0,1.0,1.0,0.0,Milpa Alta,1,24.0,576.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.75,1.5,0.0,0.5,0.5,0.5,4.0,2.0,0.0,2.0,1.0,0.0,1.0
429,1.0,0.0,0.0,0.0,0.0,Iztacalco,1,26.0,676.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,0.8,1.0,0.0,0.8,0.8,0.4,5.0,4.0,0.0,2.0,1.0,1.0,1.0
430,4.0,2.0,1.0,1.0,1.0,Cuahutémoc,1,35.0,1225.0,2.0,1,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,5.0,0.0,1.0,2.0,5.0,1.25,0.5,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0
431,1.0,0.0,0.0,0.0,0.0,Milpa Alta,1,24.0,576.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,4.0,1.0,0.0,1.0,1.0,1.0,1.0
432,1.0,0.0,0.0,0.0,0.0,Gustavo A. Madero,1,29.0,841.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.16666666666666666,0.5,0.0,1.0,0.3333333333333333,0.3333333333333333,6.0,2.0,1.0,2.0,1.0,1.0,1.0
433,3.0,2.0,1.0,1.0,0.0,Iztapalapa,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.8333333333333334,0.8333333333333334,0.0,0.3333333333333333,1.0,0.3333333333333333,6.0,6.0,1.0,2.0,1.0,1.0,1.0
434,3.0,2.0,1.0,1.0,0.0,Cuahutémoc,1,28.0,784.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.5,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
438,1.0,0.0,0.0,0.0,1.0,Xochimilco,1,49.0,2401.0,2.0,1,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,0.5,1.0,4.0,1.0,0.5,0.25,4.0,2.0,1.0,1.0,1.0,0.0,1.0
439,2.0,1.0,0.0,,0.0,Benito Juárez,1,45.0,2025.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0
440,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,32.0,1024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.4,1.0,0.0,0.4,0.4,0.4,5.0,2.0,0.0,2.0,1.0,1.0,1.0
444,1.0,0.0,0.0,0.0,0.0,Benito Juárez,1,40.0,1600.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0
446,3.0,2.0,1.0,1.0,0.0,Coyoacán,1,38.0,1444.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,4.0,4.0,1.0,1.0,1.0,1.0,1.0
448,1.0,0.0,0.0,0.0,0.0,Iztapalapa,1,30.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,3.0,3.0,0.0,1.0,1.0,1.0,1.0
451,4.0,2.0,1.0,1.0,0.0,Miguel Hidalgo,1,27.0,729.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0
452,2.0,1.0,0.0,,0.0,Benito Juárez,1,26.0,676.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.5,0.5,0.0,2.5,1.0,0.75,4.0,4.0,1.0,3.0,1.0,1.0,1.0
453,3.0,2.0,1.0,1.0,0.0,Álvaro Obregón,1,26.0,676.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
457,2.0,1.0,0.0,,0.0,Benito Juárez,1,19.0,361.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.6666666666666666,1.0,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,2.0,1.0,1.0,1.0
458,3.0,2.0,1.0,1.0,1.0,Coyoacán,1,36.0,1296.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,2.0,1.0,0.0,1.0
459,3.0,2.0,1.0,1.0,1.0,Coyoacán,1,38.0,1444.0,1.0,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.6666666666666666,1.0,5.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.0,2.0,1.0,2.0,1.0,0.0,1.0
460,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,66.0,4356.0,2.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,1.5,1.0,1.5,2.0,2.0,1.0,3.0,1.0,0.0,1.0
462,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,33.0,1089.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0
463,3.0,2.0,1.0,1.0,0.0,Benito Juárez,1,45.0,2025.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
